id,event_type,latitude,longitude,endlatitude,endlongitude,address,end_address,event_cause,requires_road_closure,start_datetime,end_datetime,status,authenticated,modified_datetime,map_file,direction,description,veh_type,veh_no,corridor,priority,cargo_material,reason_breakdown,age_of_truck,created_date,route_path,client_id,created_by_id,last_modified_by_id,assigned_to_police_id,citizen_accident_id,comment,police_station,meta_data,kgid,resolved_at_address,resolved_at_latitude,resolved_at_longitude,closed_by_id,closed_datetime,resolved_by_id,resolved_datetime,gba_identifier,zone,junction,event_duration_minutes,response_lag_minutes,ml_duration_minutes
FKID006380,unplanned,13.0361728,77.5253839,0.0,0.0,"Mumbai Bengaluru Highway, Peenya 2nd Block, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",,vehicle_breakdown,False,2023-12-01 03:32:15.728000+00:00,,closed,no,2023-12-01 03:37:57.024132+00:00,,,Peenya industries on flyover car off-road towards parle toll traffic one side movement,private_bus,FKN00GL3199,Tumkur Road,high,,,,2023-12-01 03:35:43.476272+00:00,,1,FKUSR00402,FKUSR00001,,,,Peenya,,FKKG000392,,,,FKUSR00402,2023-12-01 03:37:57.023572+00:00,,,Bengaluru West Corporation,West Zone 1,PeenyaPoliceStation,5.6882595333333335,-3.4624712,5.6882595333333335
FKID006381,unplanned,12.9879355,77.5806882,0.0,0.0,"Kumar Krupa Road, Govindram Nagpal Block, Seshadripuram, Bengaluru, Karnataka. Pin-560001 (India)",,vehicle_breakdown,False,2023-12-01 03:40:25.189000+00:00,,closed,yes,2023-12-01 04:50:01.602143+00:00,,,Car tyre relesed ..[PERSON],private_car,FKN00GL3200,Non-corridor,low,,,,2023-12-01 03:46:24.993139+00:00,,1,FKUSR00145,FKUSR00001,,,,High ground,,FKKG000139,,,,FKUSR00145,2023-12-01 04:50:01.601600+00:00,,,Bengaluru Central Corporation,Central Zone 2,ShivandaCircle,69.60687666666666,-5.996735650000001,69.60687666666666
FKID006382,unplanned,13.0383584,77.6259551,0.0,0.0,"MBT Road, Block 5 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",,others,False,2023-12-01 04:45:49.673000+00:00,,active,yes,2023-12-01 04:50:03.260352+00:00,,,Bmrcl bescom ಕೇಬಲ್ ವರ್ಕ್ ಮಾಡುತ್ತಿರುತ್ತಾರೆ ಸರ್,,,Hennur Main Road,high,,,,2023-12-01 04:47:23.722033+00:00,,1,FKUSR00580,FKUSR00001,,,,Hennuru,,FKKG000569,,,,,,,,Bengaluru North Corporation,North Zone 1,Nagavara-ORR Junction,,-1.567483883333333,4.226455866666667
FKID006383,unplanned,12.987799,77.5807004,0.0,0.0,"1st Main Road, Govindram Nagpal Block, Seshadripuram, Bengaluru, Karnataka. Pin-560001 (India)",,vehicle_breakdown,False,2023-12-01 04:50:03.893000+00:00,,closed,yes,2023-12-01 07:35:48.004497+00:00,,,Vehicle towing road ckeared sir,private_car,FKN00GL3201,Non-corridor,low,,,,2023-12-01 04:55:11.878497+00:00,,1,FKUSR00145,FKUSR00001,,,,High ground,,FKKG000139,,,,,,,,Bengaluru Central Corporation,Central Zone 2,ShivandaCircle,,-5.1330916166666665,165.73519161666667
FKID006384,unplanned,12.9639277,77.5838883,0.0,0.0,"Silver Jubilee Park Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",,vehicle_breakdown,False,2023-12-01 05:16:20.239000+00:00,,closed,yes,2023-12-01 07:35:48.026063+00:00,,,,private_car,FKN00GL3202,Mysore Road,high,,,,2023-12-01 05:17:15.982041+00:00,,1,FKUSR00654,FKUSR00001,,,,Halasuru Gate,,FKKG000638,,,,,,,,Bengaluru Central Corporation,Central Zone 2,TownhallJunction,,-0.9290506833333332,139.46311771666666
FKID006386,unplanned,12.90665577,77.54570637,0.0,0.0,"Subramanyapura Main Road, Veerabhadra Layout, Uttarahalli, Bengaluru, Karnataka. Pin-560061 (India)",,vehicle_breakdown,False,2023-12-01 05:42:01.090000+00:00,,closed,yes,2023-12-01 07:53:43.741877+00:00,,,Vehicle struck down at pothole,bmtc_bus,FKN00GL3204,Non-corridor,low,,,,2023-12-01 05:43:27.127852+00:00,,1,FKUSR00701,FKUSR00001,,,,K.S. Layout,,FKKG000685,,,,FKUSR00701,2023-12-01 07:53:43.741130+00:00,,,Bengaluru South Corporation,South Zone 1,UttarahalliJunction,131.71085216666668,-1.4339642,131.71085216666668
FKID006387,unplanned,12.8696027,77.6535417,0.0,0.0,"Electronics City Flyover, Sumadhura Essenza, Basapura, Bengaluru, Karnataka. Pin-560100 (India)",,vehicle_breakdown,False,2023-12-01 05:46:58.733000+00:00,,closed,yes,2023-12-01 06:11:07.056612+00:00,,,Lgv offroad toward husharu on flyover nearhosaroda sir,lcv,FKN00GL3205,Hosur Road,high,,,,2023-12-01 05:48:31.771697+00:00,,1,FKUSR00067,FKUSR00001,,,,Electronic City,,FKKG000061,,,,FKUSR00067,2023-12-01 06:11:07.056131+00:00,,,Bengaluru South Corporation,South Zone 2,NaganathapuraJunction,24.13871885,-1.55064495,24.13871885
FKID006388,unplanned,12.9677167,77.5879114,0.0,0.0,"District Office Road, Police Corner Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",,vehicle_breakdown,False,2023-12-01 05:53:31.990000+00:00,,closed,yes,2023-12-01 06:48:08.307874+00:00,,,ಕೃಷಿ ಭವನ,bmtc_bus,FKN00GL3206,Mysore Road,high,,,,2023-12-01 05:50:54.278678+00:00,,1,FKUSR00965,FKUSR00001,,,,Halasuru Gate,,FKKG000940,,,,FKUSR00965,2023-12-01 06:48:08.307318+00:00,,,Bengaluru Central Corporation,Central Zone 2,PoliceCornerJunc,54.60528863333333,2.6285220333333332,54.60528863333333
FKID006389,unplanned,12.9169179,77.5952536,0.0,0.0,"South End Main Road, East End Circle, Jayanagar, Bengaluru, Karnataka. Pin-560069 (India)",,pot_holes,False,2023-12-01 05:53:29.555000+00:00,,active,yes,2023-12-01 06:08:18.674677+00:00,,,One big pathhole 6 inches to 6 feet hole,,,Non-corridor,low,,,,2023-12-01 05:54:33.354653+00:00,,1,FKUSR00410,FKUSR00001,,,,Jayanagara,,FKKG000399,,,,,,,,Bengaluru South Corporation,South Zone 1,28thMainJayanagarJunc,,-1.06332755,14.818661283333334
FKID006390,unplanned,12.9168906,77.5968291,0.0,0.0,"East End A Main Road, East End Circle, Jayanagar, Bengaluru, Karnataka. Pin-560069 (India)",,pot_holes,False,2023-12-01 05:56:33.717000+00:00,,active,yes,2023-12-01 06:07:07.712740+00:00,,,3 feet  deepth 4 feet long pathhole,,,Bannerghata Road,high,,,,2023-12-01 05:57:11.798186+00:00,,1,FKUSR00410,FKUSR00001,,,,Jayanagara,,FKKG000399,,,,,,,,Bengaluru South Corporation,South Zone 1,28thMainJayanagarJunc,,-0.6346864333333334,10.566595666666666
FKID006391,unplanned,13.121748,77.6112371,0.0,0.0,"Bagaluru Main Road, Bagalur Cross Junction, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)",,vehicle_breakdown,False,2023-12-01 05:59:28.219000+00:00,,closed,no,2023-12-01 06:11:58.315501+00:00,,,Bagaluru onflyover to wards city lgv vehicle empty fuel sir traffic normal mument sir,lcv,FKN00GL3207,Bellary Road 2,high,,,,2023-12-01 06:00:06.147988+00:00,,1,FKUSR00105,FKUSR00001,,,,Yelahanka,,FKKG000099,,,,FKUSR00105,2023-12-01 06:11:58.259463+00:00,,,Bengaluru North Corporation,North Zone 2,BagalurCrossJunc,12.500674383333337,-0.6321498,12.500674383333335
FKID006392,unplanned,12.9656291,77.5868576,0.0,0.0,"Sri Narsimha Rao Road, JC Road Mission Road Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",,vehicle_breakdown,False,2023-12-01 06:53:17.418000+00:00,,closed,yes,2023-12-01 09:35:47.671582+00:00,,,Hudsan to nr near signal  no problem for traffic movement,private_car,FKN00GL3208,Mysore Road,high,,,,2023-12-01 06:55:28.294736+00:00,,1,FKUSR01234,FKUSR00001,,,,Halasuru Gate,,FKKG001194,,,,,,,,Bengaluru Central Corporation,Central Zone 2,N R SquareJunc,,-2.181278933333333,162.50422636666664
FKID006393,unplanned,12.9610754,77.5591434,0.0,0.0,"Mysore Road, Kaniyar Colony, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",,vehicle_breakdown,False,2023-12-01 07:36:07.294000+00:00,,closed,no,2023-12-01 07:46:28.666281+00:00,,,Traffic no problem sir side [PERSON],lcv,FKN00GL3209,Mysore Road,high,,,,2023-12-01 07:37:11.132566+00:00,,1,FKUSR00430,FKUSR00001,,,,Chamarajpet,,FKKG000419,,,,FKUSR00430,2023-12-01 07:46:28.665769+00:00,,,Bengaluru Central Corporation,Central Zone 2,SirsiCircle,10.35619615,-1.0639761,10.356196149999999
FKID006394,unplanned,13.0948709,77.5970935,0.0,0.0,"Bellary Road, Concorde Mayfair, KHB Colony, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",,vehicle_breakdown,False,2023-12-01 08:28:52.591000+00:00,,closed,yes,2023-12-01 10:35:47.901608+00:00,,,Jakkur aerodrome on flyover towards city due to tirebrust sir traffic no problem sir,private_car,FKN00GL3210,Bellary Road 2,high,,,,2023-12-01 08:29:40.005232+00:00,,1,FKUSR00296,FKUSR00001,,,,Yelahanka,,FKKG000288,,,,,,,,Bengaluru North Corporation,North Zone 2,YelhankaCircle,,-0.7902372,126.92184346666666
FKID006395,unplanned,12.9682207,77.5862301,0.0,0.0,"Banappa Park Road, Police Corner Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",,vehicle_breakdown,False,2023-12-01 18:59:24.724000+00:00,,closed,yes,2023-12-01 21:35:47.787312+00:00,,,,bmtc_bus,FKN00GL3211,Mysore Road,high,,,,2023-12-01 19:00:09.531257+00:00,,1,FKUSR00073,FKUSR00001,,,,Halasuru Gate,,FKKG000067,,,,,,,,Bengaluru Central Corporation,Central Zone 2,PoliceCornerJunc,,-0.7467876166666667,156.38438853333335
FKID006396,unplanned,12.9712674,77.5664824,0.0,0.0,"Binny Mill Main Road, Sevashrama, Bengaluru, Karnataka. Pin-560023 (India)",,vehicle_breakdown,False,2023-12-01 19:05:27.557000+00:00,,closed,yes,2023-12-01 21:35:47.802956+00:00,,,Traffic one side moving sir,lcv,FKN00GL0634,Non-corridor,low,,,,2023-12-01 19:06:55.610298+00:00,,1,FKUSR01753,FKUSR00001,,,,Magadi Road,,FKKG001638,,,,,,,,Bengaluru Central Corporation,Central Zone 2,BinnyMillJunction,,-1.4675549666666667,150.3374326
FKID006397,unplanned,13.1219076,77.6113324,0.0,0.0,"Bagaluru Main Road, Bagalur Cross Junction, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)",,vehicle_breakdown,False,2023-12-02 03:17:15.876000+00:00,,closed,yes,2023-12-02 05:35:48.240296+00:00,,,Water body jam and belt cut,bmtc_bus,FKN00GL3212,Bellary Road 2,high,,,,2023-12-02 03:18:26.690440+00:00,,1,FKUSR00545,FKUSR00009,,,,Yelahanka,,FKKG000534,,,,,,,,Bengaluru North Corporation,North Zone 2,BagalurCrossJunc,,-1.1802406666666667,138.53940493333332
FKID006398,unplanned,12.9537637,77.7002069,0.0,0.0,"Outer Ring Road, Aishwarya Opulence, Marathahalli Village, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",,vehicle_breakdown,False,2023-12-01 19:06:12.264000+00:00,,closed,yes,2023-12-01 21:35:47.814146+00:00,,,ಗುಡ್ ಮಾರ್ನಿಂಗ್ ಸರ್ ಈ ವಾಹನವು ಕೆಎಲ್ಎಂ ಸರ್ವಿಸ್ ರಸ್ತೆಯಲ್ಲಿ ಅಪ್ಲೋಡ್ ಆಗಿರುತ್ತದೆ ಇಗ್ನೇಶನ್ ಪ್ರಾಬ್ಲಮ್ ಇದೆ ಸರ್ ಅರ್ಧ ಗಂಟೆಯಲ್ಲಿ ರೆಡಿಯಾಗುತ್ತದೆ ಎಂದು ತಿಳಿಸಿರುತ್ತಾರೆ ಸರ್,private_bus,FKN00GL3213,ORR East 2,high,,,,2023-12-01 19:08:01.249573+00:00,,1,FKUSR01583,FKUSR00001,,,,HAL Old Airport,,FKKG001495,,,,,,,,Bengaluru East Corporation,East Zone 1,MaratahalliBridgeJunc,,-1.8164262166666667,149.59250243333332
FKID006399,unplanned,12.9836459,77.6396991,0.0,0.0,"Old Madras Road, New Binnamangla, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",,vehicle_breakdown,False,2023-12-01 19:41:33.193000+00:00,,closed,yes,2023-12-01 22:35:47.693678+00:00,,,,truck,FKN00GL3214,Old Madras Road,high,Biscuits,Tyre puncture,3.0,2023-12-01 19:44:22.668775+00:00,,1,FKUSR00420,FKUSR00001,,,,Jeevanbheemanagar,,FKKG000409,,,,,,,,Bengaluru Central Corporation,Central Zone 1,OldMadrasRd-Indranagar100ftRdJunc,,-2.82459625,174.24167796666669
FKID006400,unplanned,12.8718258,77.6512363,0.0,0.0,"Hosur Road, Channakeshava Nagar, Singasandra, Bengaluru, Karnataka. Pin-560100 (India)",,vehicle_breakdown,False,2023-12-01 19:43:58.350000+00:00,,closed,yes,2023-12-01 22:26:32.345207+00:00,,,ವೆಹಿಕಲ್ ಸ್ಲೋ ಮೂಮೆಂಟ್ ಸರ್,private_bus,FKN00GL3215,Hosur Road,high,,,,2023-12-01 19:50:00.672631+00:00,,1,FKUSR00070,FKUSR00001,,,,Electronic City,,FKKG000064,,,,FKUSR00070,2023-12-01 22:26:32.344674+00:00,,,Bengaluru South Corporation,South Zone 2,NaganathapuraJunction,162.5665779,-6.038710516666667,162.5665779
FKID006401,planned,12.96067984,77.6415265,12.97301671,77.64707062,"Old Airport Road, Carlton Towers, HAL Stage 2, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)","Sir CV Raman Hospital Road, Colony 515, New Thippasandra, Bengaluru, Karnataka. Pin-560075 (India)",public_event,True,2023-12-01 21:01:00.395000+00:00,2023-12-01 12:05:46+00:00,closed,yes,2023-12-01 21:35:47.846159+00:00,,,Regarding of Lim-01 movement there will be a traffic congestion..so that take alternative routs kindly co-operate,,,Old Airport Road,high,,,,2023-12-01 21:03:51.246563+00:00,,1,FKUSR01721,FKUSR00001,,,,Halasur,,FKKG001609,,,,,,,,Bengaluru Central Corporation,Central Zone 1,DomlurWaterTank,,-2.84752605,34.790852650000005
FKID006402,unplanned,12.973691,77.6145877,0.0,0.0,"Mahatma Gandhi Road, WEBBS Circle Junction, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,vehicle_breakdown,False,2023-12-01 21:27:32.807000+00:00,,closed,yes,2023-12-01 23:35:48.074023+00:00,,,,heavy_vehicle,FKN00GL3216,Old Madras Road,high,,,,2023-12-01 21:29:23.906194+00:00,,1,FKUSR00174,FKUSR00001,,,,Halasur,,FKKG000167,,,,,,,,Bengaluru Central Corporation,Central Zone 2,WebbsCircle,,-1.851653233333333,128.25445038333334
FKID006403,unplanned,12.9420143,77.6971725,0.0,0.0,"Outer Ring Road, SLS Serenity Apartment, Reddy Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",,vehicle_breakdown,False,2023-12-01 21:53:32.337000+00:00,,closed,yes,2023-12-01 22:33:24.099667+00:00,,,Croma bus stop near  Tata ac vehicle off road traffic no problem sir,lcv,FKN00GL3217,ORR East 1,high,,,,2023-12-01 21:54:59.268043+00:00,,1,FKUSR00369,FKUSR00001,,,,HAL Old Airport,,FKKG000359,,,,FKUSR00369,2023-12-01 22:33:24.099112+00:00,,,Bengaluru East Corporation,East Zone 1,Kadubeesanahalli-ORR Junc,39.86270186666666,-1.4488507166666666,39.86270186666666
FKID006404,unplanned,12.97945013,77.56429952,0.0,0.0,"Magadi Road, Sobha Indraprastha, Magadi Road Area, Bengaluru, Karnataka. Pin-560023 (India)",,vehicle_breakdown,False,2023-12-01 22:35:48.822000+00:00,,closed,yes,2023-12-02 01:35:47.780756+00:00,,,,bmtc_bus,FKN00GL0714,Non-corridor,low,,,,2023-12-01 22:36:28.107467+00:00,,1,FKUSR00586,FKUSR00001,,,,Magadi Road,,FKKG000574,,,,,,,,Bengaluru Central Corporation,Central Zone 2,KarnatakaBhavanJunction,,-0.6547577833333332,179.98264593333334
FKID006405,unplanned,13.030269,77.6306842,0.0,0.0,"MBT Road, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",,vehicle_breakdown,False,2023-12-01 22:59:43.476000+00:00,,closed,yes,2023-12-01 23:19:19.176727+00:00,,,Stating prablam,others,FKN00GL3218,Airport New South Road,high,,,,2023-12-01 23:00:48.268066+00:00,,1,FKUSR00300,FKUSR00001,,,,K.G. Halli,,FKKG000292,,,,FKUSR00300,2023-12-01 23:19:19.176065+00:00,,,Bengaluru North Corporation,North Zone 1,HennurRoad-ORR Junc,19.595001083333333,-1.0798677666666667,19.595001083333333
FKID006406,unplanned,12.9744637,77.5780192,0.0,0.0,"Kempegowda Road, Sagar Theatre Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",,others,False,2023-12-02 00:15:35.929000+00:00,,closed,no,2023-12-02 00:33:49.865402+00:00,,,Gare box problem sir,,,Non-corridor,low,,,,2023-12-02 00:16:42.782991+00:00,,1,FKUSR01754,FKUSR00001,,,,Upparpet,,FKKG001639,,,,FKUSR01754,2023-12-02 00:33:49.864705+00:00,,,Bengaluru Central Corporation,Central Zone 2,SagarTheatreJunc,18.232261750000003,-1.1142331833333332,18.232261750000003
FKID006407,unplanned,13.0248541,77.5110395,0.0,0.0,"3rd Main Road, Chakkasandra, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",,vehicle_breakdown,False,2023-12-02 02:08:13.570000+00:00,,closed,yes,2023-12-02 04:35:47.985008+00:00,,,"BMTC off road near [LOCATION] junction, Starting problem sir",bmtc_bus,FKN00GL3219,Non-corridor,low,,,,2023-12-02 02:10:44.184127+00:00,,1,FKUSR00461,FKUSR00009,,,,Peenya,,FKKG000450,,,,,,,,Bengaluru West Corporation,West Zone 1,NTTF JunctionPeenya,,-2.51023545,147.57358346666666
FKID006408,unplanned,12.9109835,77.6267571,0.0,0.0,"Hosur Road, Muneshwara Nagar, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",,vehicle_breakdown,False,2023-12-02 02:30:29.255000+00:00,,closed,yes,2023-12-02 04:35:47.995741+00:00,,,Rupena agrahara busstop towords [LOCATION] of road  traffic normal moving,bmtc_bus,FKN00GL1492,Hosur Road,high,,,,2023-12-02 02:34:27.547974+00:00,,1,FKUSR01009,FKUSR00009,,,,HSR Layout,,FKKG000977,,,,,,,,Bengaluru South Corporation,South Zone 2,Bommanahalli,,-3.9715495666666665,125.31234568333333
FKID006409,unplanned,13.0108338,77.5502638,0.0,0.0,"Da Ra Bendre Road, Kirloskar Foundry, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",,vehicle_breakdown,False,2023-12-02 02:44:47.334000+00:00,,closed,yes,2023-12-02 05:35:48.175854+00:00,,,KSRTC Bus break problem,ksrtc_bus,FKN00GL3220,West of Chord Road,high,,,,2023-12-02 02:46:47.692990+00:00,,1,FKUSR00707,FKUSR00009,,,,Malleshwaram,,FKKG000691,,,,,,,,Bengaluru West Corporation,West Zone 1,MahalaxmiLayoutEntranceJunc,,-2.0059831666666668,171.0140309
FKID006410,unplanned,13.0155673,77.5633378,0.0,0.0,"CV Raman Road, CNR Rao Circle, Indian Institute of Science, Bengaluru, Karnataka. Pin-560012 (India)",,vehicle_breakdown,False,2023-12-02 02:52:08.441000+00:00,,closed,yes,2023-12-02 05:35:48.189607+00:00,,,Due to tyre burst sir,lcv,FKN00GL3165,Tumkur Road,high,,,,2023-12-02 02:53:34.451698+00:00,,1,FKUSR00458,FKUSR00009,,,,Sadashivanagar,,FKKG000447,,,,,,,,Bengaluru West Corporation,West Zone 2,TataInstituteCircle,,-1.433511633333333,163.66247678333332
FKID006411,unplanned,13.0155868,77.5632866,0.0,0.0,"CV Raman Road, BHEL Township, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",,vehicle_breakdown,False,2023-12-02 02:53:50.753000+00:00,,closed,yes,2023-12-02 05:35:48.202841+00:00,,,Due to tyre burst sir,lcv,FKN00GL3165,Tumkur Road,high,,,,2023-12-02 02:54:26.466442+00:00,,1,FKUSR00458,FKUSR00009,,,,Sadashivanagar,,FKKG000447,,,,,,,,Bengaluru West Corporation,West Zone 2,TataInstituteCircle,,-0.5952240333333333,161.95749734999998
FKID006412,unplanned,13.0935833,77.597035,0.0,0.0,"Bellary Road, Concorde Mayfair, KHB Colony, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",,vehicle_breakdown,False,2023-12-02 04:05:58.168000+00:00,,closed,yes,2023-12-02 04:14:25.190321+00:00,,,Coffee day railway underpass towards airport due to starting problem traffic slow moment sir,ksrtc_bus,FKN00GL3221,Bellary Road 2,high,,,,2023-12-02 04:06:57.064443+00:00,,1,FKUSR00296,FKUSR00009,,,,Yelahanka,,FKKG000288,,,,FKUSR00296,2023-12-02 04:14:25.189689+00:00,,,Bengaluru North Corporation,North Zone 2,YelhankaCircle,8.450361483333333,-0.9816073833333332,8.450361483333333
FKID006413,unplanned,12.938604,77.5982884,0.0,0.0,"Hosur Road, Hombegowda Nagar, Bengaluru, Karnataka. Pin-560029 (India)",,vehicle_breakdown,False,2023-12-02 04:39:12.757000+00:00,,closed,yes,2023-12-02 07:35:47.671905+00:00,,,Vehicle breakdown,bmtc_bus,FKN00GL3222,Non-corridor,low,,,,2023-12-02 04:41:56.654991+00:00,,1,FKUSR01755,FKUSR00009,,,,Wilson Garden,,FKKG001640,,,,,,,,Bengaluru Central Corporation,Central Zone 2,NIMHANS Junction,,-2.7316331833333334,176.5819150833333
FKID006414,unplanned,12.9554605,77.5921855,0.0,0.0,"KH Road, BMTC Junction, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",,vehicle_breakdown,False,2023-12-02 05:20:38.517000+00:00,,closed,yes,2023-12-02 06:48:01.055453+00:00,,,Starting problem,bmtc_bus,FKN00GL3223,Non-corridor,low,,,,2023-12-02 05:23:40.850453+00:00,,1,FKUSR01198,FKUSR00009,,,,Wilson Garden,,FKKG001158,,,,FKUSR01198,2023-12-02 06:48:01.054853+00:00,,,Bengaluru Central Corporation,Central Zone 2,BMTCJunction-K H Road,87.37563088333333,-3.038890883333333,87.37563088333333
FKID006415,unplanned,12.9163048,77.6362865,0.0,0.0,"Outer Ring Road, Sai Nandana Residency, Teachers Colony, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",,vehicle_breakdown,False,2023-12-02 06:04:20.462000+00:00,,closed,yes,2023-12-02 07:25:56.409495+00:00,,,,bmtc_bus,FKN00GL3224,ORR East 1,high,,,,2023-12-02 06:05:13.315722+00:00,,1,FKUSR01756,FKUSR00009,,,,HSR Layout,,FKKG001641,,,,FKUSR01756,2023-12-02 07:25:56.408947+00:00,,,Bengaluru South Corporation,South Zone 2,HSR14thMainJunc,81.59911578333335,-0.8808953666666667,81.59911578333335
FKID006416,unplanned,13.0391417,77.5896083,0.0,0.0,"2nd Main Road, IAH and VB Quarters, UAS Campus, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",,vehicle_breakdown,False,2023-12-02 06:09:14.932000+00:00,,closed,yes,2023-12-02 06:17:11.532695+00:00,,,Fuel drain,lcv,FKN00GL3225,Bellary Road 1,high,,,,2023-12-02 06:10:10.537602+00:00,,1,FKUSR00285,FKUSR00009,,,,Kodigehalli,,FKKG000277,,,,FKUSR00285,2023-12-02 06:17:11.532078+00:00,,,Bengaluru North Corporation,North Zone 2,HebbalFlyoverJunc,7.943334633333333,-0.9267600333333332,7.9433346333333334
FKID006417,unplanned,12.9512713,77.6212992,0.0,0.0,"Srinivagilu Main Road, Marenahalli Layout, Samastha Nagar, Koramangala, Bengaluru, Karnataka. Pin-560047 (India)",,congestion,False,2023-12-02 06:46:37.706000+00:00,,closed,no,2023-12-02 09:35:47.818037+00:00,,,Whitetopping machine been put in the middle of the road. Where traffic flow is slow from butchery junction towards ngv.,,,Non-corridor,low,,,,2023-12-02 06:48:36.000115+00:00,,1,FKUSR00185,FKUSR00185,,,,Adugodi,,FKKG000178,,,,,,,,Bengaluru Central Corporation,Central Zone 1,BucheryJunction,,-1.9715685833333336,169.16853395
FKID006418,unplanned,13.0348604,77.5295743,0.0,0.0,"12th Main Road, Block 1, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",,vehicle_breakdown,False,2023-12-02 08:01:46.295000+00:00,,closed,yes,2023-12-02 08:17:04.661499+00:00,,,Peenya flyover incoming peenya [LOCATION] station near lgv off road vehicles one side moving.,lcv,FKN00GL3226,Tumkur Road,high,,,,2023-12-02 08:03:27.221818+00:00,,1,FKUSR00196,FKUSR00009,,,,Peenya,,FKKG000188,,,,FKUSR00196,2023-12-02 08:17:04.660877+00:00,,,Bengaluru West Corporation,West Zone 1,SRS Peenya Junc,15.30609795,-1.6821136333333333,15.30609795
FKID006419,unplanned,13.0436796,77.5537056,0.0,0.0,"Outer Ring Road, Sharadamba Nagar, Muthyala Nagar, Bengaluru, Karnataka. Pin-560054 (India)",,others,False,2023-12-02 11:25:50.828000+00:00,,closed,yes,2023-12-02 18:31:49.425592+00:00,,,Break jam,,,ORR North 2,high,,,,2023-12-02 11:27:22.830115+00:00,,1,FKUSR00450,FKUSR00009,,,,Jalahalli,,FKKG000439,,,,FKUSR00450,2023-12-02 18:31:49.425053+00:00,,,Bengaluru North Corporation,North Zone 2,BEL Circle,425.97661755,-1.5333685833333337,425.97661755
FKID006420,unplanned,13.0189794,77.6560546,13.0191642,77.6555431,"MBT Road, SMR Vinay Estate, Kallumantapa, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)","MBT Road, Peddanna Reddy Layout, Ashirwad Colony, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)",construction,True,2023-12-02 18:57:20.351000+00:00,,closed,yes,2023-12-02 20:21:53.065189+00:00,,,Ring road closed due to metro work.,,,ORR North 1,high,,,,2023-12-02 18:59:01.790261+00:00,,1,FKUSR01450,FKUSR00009,,,,Banaswadi,,FKKG001388,,,,FKUSR01450,2023-12-02 20:21:53.064378+00:00,,,Bengaluru East Corporation,East Zone 2,HoramavuJunction,84.54522296666667,-1.69065435,84.54522296666667
FKID006421,unplanned,12.953035,77.541695,0.0,0.0,"NH 275, Iyannashetty Layout, New Timber Yard Layout, Bengaluru, Karnataka. Pin-560026 (India)",,vehicle_breakdown,False,2023-12-02 19:11:20.752000+00:00,,closed,yes,2023-12-02 19:18:52.513710+00:00,,,Battery problem,ksrtc_bus,FKN00GL3227,Mysore Road,high,,,,2023-12-02 19:12:17.564813+00:00,,1,FKUSR00168,FKUSR00009,,,,Byatarayanapura,,FKKG000162,,,,FKUSR00168,2023-12-02 19:18:52.513055+00:00,,,Bengaluru West Corporation,West Zone 2,SatteliteBusStandJunc,7.529350916666667,-0.9468802166666668,7.529350916666667
FKID006422,unplanned,13.0377031,77.5221845,0.0,0.0,"Mumbai Bengaluru Highway, Namma Metro Circle, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",,vehicle_breakdown,False,2023-12-02 19:28:00.746000+00:00,,closed,yes,2023-12-02 19:58:43.111083+00:00,,,Car off road on ps onflyover towards parle toll traffic one side movement,private_car,FKN00GL3228,Tumkur Road,high,,,,2023-12-02 19:29:06.989465+00:00,,1,FKUSR00035,FKUSR00009,,,,Peenya,,FKKG000029,,,,FKUSR00035,2023-12-02 19:58:43.110607+00:00,,,Bengaluru West Corporation,West Zone 1,PeenyaPoliceStation,30.706076783333337,-1.10405775,30.706076783333334
